1970,"""For All We Know"" from Lovers and Other Strangers",Music by Fred Karlin; Lyrics by Robb Royer (aka Robb Wilson) and James Griffin (aka Arthur James)
1970,"""Pieces Of Dreams"" from Pieces of Dreams",Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman
1970,"""Thank You Very Much"" from Scrooge",Music and Lyrics by Leslie Bricusse
1970,"""Till Love Touches Your Life"" from Madron",Music by Riz Ortolani; Lyrics by Arthur Hamilton
1970,"""Whistling Away The Dark"" from Darling Lili",Music by Henry Mancini; Lyrics by Johnny Mercer
1970,Airport ,"Ross Hunter, Producer"
1970,Five Easy Pieces ,"Bob Rafelson and Richard Wechsler, Producers"
1970,Love Story ,"Howard G. Minsky, Producer"
1970,MA*S*H ,"Ingo Preminger, Producer"
1970,Patton ,"Frank McCarthy, Producer"
1970,The Further Adventures of Uncle Sam: Part Two ,"Robert Mitchell and Dale Case, Producers"
1970,Is It Always Right to Be Right? ,"Nick Bosustow, Producer"
1970,The Shepherd ,"Cameron Guess, Producer"
1970,The Resurrection of Broncho Billy ,"John Longenecker, Producer"
1970,Shut Up...I'm Crying ,"Robert Siegler, Producer"
1970,Sticky My Fingers...Fleet My Feet ,"John Hancock, Producer"
1970,Airport ,"Ronald Pierce, David Moriarty"
1970,Patton ,"Douglas Williams, Don Bassman"
1970,Ryan's Daughter ,"Gordon K. McCallum, John Bramall"
1970,Tora! Tora! Tora! ,"Murray Spivack, Herman Lewis"
1970,Woodstock ,"Dan Wallin, Larry Johnson"
1970,Patton ,Alex Weldon
1970,Tora! Tora! Tora! ,"A. D. Flowers, L. B. Abbott"
1970,Airport ,George Seaton
1970,I Never Sang for My Father ,Robert Anderson
1970,Lovers and Other Strangers ,"Renee Taylor, Joseph Bologna, David Zelag Goodman"
1970,M*A*S*H ,"Ring Lardner, Jr."
1970,Women in Love ,Larry Kramer
1970,Five Easy Pieces ,"Story by Bob Rafelson, Adrien Joyce; Screenplay by Adrien Joyce"
1970,Joe ,Norman Wexler
1970,Love Story ,Erich Segal
1970,My Night at Maud's ,Eric Rohmer
1970,Patton ,"Francis Ford Coppola, Edmund H. North"
1970,Frank Sinatra,
1970,Lillian Gish,
1970,Orson Welles,
1970,Ingmar Bergman,
1971,Peter Finch,Sunday Bloody Sunday
1971,Gene Hackman,The French Connection
1971,Walter Matthau,Kotch
1971,George C. Scott,The Hospital
1971,Topol,Fiddler on the Roof
1971,Jeff Bridges,The Last Picture Show
1971,Leonard Frey,Fiddler on the Roof
1971,Richard Jaeckel,Sometimes a Great Notion
1971,Ben Johnson,The Last Picture Show
1971,Roy Scheider,The French Connection
1971,Julie Christie,McCabe & Mrs. Miller
1971,Jane Fonda,Klute
1971,Glenda Jackson,Sunday Bloody Sunday
1971,Vanessa Redgrave,"Mary, Queen of Scots"
1971,Janet Suzman,Nicholas and Alexandra
1971,Ann-Margret,Carnal Knowledge
1971,Ellen Burstyn,The Last Picture Show
1971,Barbara Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?
1971,Cloris Leachman,The Last Picture Show
1971,Margaret Leighton,The Go-Between
1971,The Andromeda Strain ,"Art Direction: Boris Leven, William Tuntke; Set Decoration: Ruby Levitt"
1971,Bedknobs and Broomsticks ,"Art Direction: John B. Mansbridge, Peter Ellenshaw; Set Decoration: Emile Kuri, Hal Gausman"
1971,Fiddler on the Roof ,"Art Direction: Robert Boyle, Michael Stringer; Set Decoration: Peter Lamont"
1971,"Mary, Queen of Scots ","Art Direction: Terence Marsh, Robert Cartwright; Set Decoration: Peter Howitt"
1971,Nicholas and Alexandra ,"Art Direction: John Box, Ernest Archer, Jack Maxsted, Gil Parrondo; Set Decoration: Vernon Dixon"
1971,Fiddler on the Roof ,Oswald Morris
1971,The French Connection ,Owen Roizman
1971,The Last Picture Show ,Robert Surtees
1971,Nicholas and Alexandra ,Freddie Young
1971,Summer of '42 ,Robert Surtees
1971,Bedknobs and Broomsticks ,Bill Thomas
1971,Death in Venice ,Piero Tosi
1971,"Mary, Queen of Scots ",Margaret Furse
1971,Nicholas and Alexandra ,"Yvonne Blake, Antonio Castillo"
1971,What's the Matter with Helen? ,Morton Haack
1971,A Clockwork Orange ,Stanley Kubrick
1971,Fiddler on the Roof ,Norman Jewison
1971,The French Connection ,William Friedkin
1971,The Last Picture Show ,Peter Bogdanovich
1971,Sunday Bloody Sunday ,John Schlesinger
1971,Alaska Wilderness Lake ,"Alan Landsburg, Producer"
1971,The Hellstrom Chronicle ,"Walon Green, Producer"
1971,On Any Sunday ,"Bruce Brown, Producer"
1971,The RA Expeditions ,"Lennart Ehrenborg and Thor Heyerdahl, Producers"
1971,The Sorrow and the Pity ,"Marcel Ophuls, Producer"
1971,Adventures in Perception ,"Han van Gelder, Producer"
1971,Art Is... ,"Julian Krainin and DeWitt L. Sage, Jr., Producers"
1971,The Numbers Start with the River ,"Donald Wrye, Producer"
1971,Sentinels of Silence ,"Manuel Arango and Robert Amram, Producers"
1971,Somebody Waiting ,"Hal Riney, Dick Snider and Sherwood Omens, Producers"
1971,The Andromeda Strain ,"Stuart Gilmore, John W. Holmes"
1971,A Clockwork Orange ,Bill Butler
1971,The French Connection ,Jerry Greenberg
1971,Kotch ,Ralph E. Winters
1971,Summer of '42 ,Folmar Blangsted
1971,Dodes'ka-Den ,Japan
1971,The Emigrants ,Sweden
1971,The Garden of the Finzi Continis ,Italy
1971,The Policeman ,Israel
1971,Tchaikovsky ,Union of Soviet Socialist Republics
1971,"Mary, Queen of Scots ",John Barry
1971,Nicholas and Alexandra ,Richard Rodney Bennett
1971,Shaft ,Isaac Hayes
1971,Straw Dogs ,Jerry Fielding
1971,Summer of '42 ,Michel Legrand
1971,Bedknobs and Broomsticks ,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Irwin Kostal
1971,The Boy Friend ,Adaptation Score by Peter Maxwell Davies and Peter Greenwell
1971,Fiddler on the Roof ,Adaptation Score by John Williams
1971,Tchaikovsky ,Adaptation Score by Dimitri Tiomkin
1971,Willy Wonka and the Chocolate Factory ,Song Score by Leslie Bricusse and Anthony Newley; Adaptation Score by Walter Scharf
1971,"""The Age Of Not Believing"" from Bedknobs and Broomsticks",Music and Lyrics by Richard M. Sherman and Robert B. Sherman
1971,"""All His Children"" from Sometimes a Great Notion",Music by Henry Mancini; Lyrics by Alan Bergman and Marilyn Bergman
1971,"""Bless The Beasts & Children"" from Bless the Beasts & Children","Music and Lyrics by Barry DeVorzon and Perry Botkin, Jr."
1971,"""Life Is What You Make It"" from Kotch",Music by Marvin Hamlisch; Lyrics by Johnny Mercer
1971,"""Theme From Shaft"" from Shaft",Music and Lyrics by Isaac Hayes
1971,A Clockwork Orange ,"Stanley Kubrick, Producer"
1971,Fiddler on the Roof ,"Norman Jewison, Producer"
1971,The French Connection ,"Philip D'Antoni, Producer"
1971,The Last Picture Show ,"Stephen J. Friedman, Producer"
1971,Nicholas and Alexandra ,"Sam Spiegel, Producer"
1971,The Crunch Bird ,"Ted Petok, Producer"
1971,Evolution ,"Michael Mills, Producer"
1971,The Selfish Giant ,"Peter Sander and Murray Shostak, Producers"
1971,Good Morning ,"Denny Evans and Ken Greenwald, Producers"
1971,The Rehearsal ,"Stephen F. Verona, Producer"
1971,Sentinels of Silence ,"Manuel Arango and Robert Amram, Producers"
1971,Diamonds Are Forever ,"Gordon K. McCallum, John Mitchell, Alfred J. Overton"
1971,Fiddler on the Roof ,"Gordon K. McCallum, David Hildyard"
1971,The French Connection ,"Theodore Soderberg, Christopher Newman"
1971,Kotch ,"Richard Portman, Jack Solomon"
1971,"Mary, Queen of Scots ","Bob Jones, John Aldred"
1971,Bedknobs and Broomsticks ,"Alan Maley, Eustace Lycett, Danny Lee"
1971,When Dinosaurs Ruled the Earth ,"Jim Danforth, Roger Dicken"
1971,A Clockwork Orange ,Stanley Kubrick
1971,The Conformist ,Bernardo Bertolucci
1971,The French Connection ,Ernest Tidyman
1971,The Garden of the Finzi Continis ,"Ugo Pirro, Vittorio Bonicelli"
1971,The Last Picture Show ,"Larry McMurtry, Peter Bogdanovich"
1971,The Hospital ,Paddy Chayefsky
1971,Investigation of a Citizen above Suspicion ,"Elio Petri, Ugo Pirro"
1971,Klute ,"Andy Lewis, Dave Lewis"
1971,Summer of '42 ,Herman Raucher
1971,Sunday Bloody Sunday ,Penelope Gilliatt
1971,Charles Chaplin,
1972,Marlon Brando,The Godfather
1972,Michael Caine,Sleuth
1972,Laurence Olivier,Sleuth
1972,Peter O'Toole,The Ruling Class
1972,Paul Winfield,Sounder
1972,Eddie Albert,The Heartbreak Kid
1972,James Caan,The Godfather
1972,Robert Duvall,The Godfather
1972,Joel Grey,Cabaret
1972,Al Pacino,The Godfather
1972,Liza Minnelli,Cabaret
1972,Diana Ross,Lady Sings the Blues
1972,Maggie Smith,Travels with My Aunt
1972,Cicely Tyson,Sounder
1972,Liv Ullmann,The Emigrants
1972,Jeannie Berlin,The Heartbreak Kid
1972,Eileen Heckart,Butterflies Are Free
1972,Geraldine Page,Pete 'n' Tillie
1972,Susan Tyrrell,Fat City
1972,Shelley Winters,The Poseidon Adventure
1972,Cabaret ,"Art Direction: Rolf Zehetbauer, Jurgen Kiebach; Set Decoration: Herbert Strabel"
1972,Lady Sings the Blues ,Art Direction: Carl Anderson; Set Decoration: Reg Allen
1972,The Poseidon Adventure ,Art Direction: William Creber; Set Decoration: Raphael Bretton
1972,Travels with My Aunt ,"Art Direction: John Box, Gil Parrondo, Robert W. Laing"
1972,Young Winston ,"Art Direction: Geoffrey Drake, Don Ashton, John Graysmark, William Hutchinson; Set Decoration: Peter James"
1972,Butterflies Are Free ,Charles B. Lang
1972,Cabaret ,Geoffrey Unsworth
1972,The Poseidon Adventure ,Harold E. Stine
1972,1776,"Harry Stradling, Jr."
1972,Travels with My Aunt ,Douglas Slocombe
1972,The Godfather ,Anna Hill Johnstone
1972,Lady Sings the Blues ,"Bob Mackie, Ray Aghayan, Norma Koch"
1972,The Poseidon Adventure ,Paul Zastupnevich
1972,Travels with My Aunt ,Anthony Powell
1972,Young Winston ,Anthony Mendleson
1972,Cabaret ,Bob Fosse
1972,Deliverance ,John Boorman
1972,The Emigrants ,Jan Troell
1972,The Godfather ,Francis Ford Coppola
1972,Sleuth ,Joseph L. Mankiewicz
1972,Ape and Super-Ape ,"Bert Haanstra, Producer"
1972,Malcolm X ,"Marvin Worth and Arnold Perl, Producers"
1972,Manson ,"Robert Hendrickson and Laurence Merrick, Producers"
1972,Marjoe ,"Howard Smith and Sarah Kernochan, Producers"
1972,The Silent Revolution ,"Eckehard Munck, Producer"
1972,Hundertwasser's Rainy Day ,"Peter Schamoni, Producer"
1972,K-Z ,"Giorgio Treves, Producer"
1972,Selling Out ,"Tadeusz Jaworski, Producer"
1972,This Tiny World ,"Charles Huguenot van der Linden and Martina Huguenot van der Linden, Producers"
1972,The Tide of Traffic ,"Humphrey Swingler, Producer"
1972,Cabaret ,David Bretherton
1972,Deliverance ,Tom Priestley
1972,The Godfather ,"William Reynolds, Peter Zinner"
1972,The Hot Rock ,"Frank P. Keller, Fred W. Berger"
1972,The Poseidon Adventure ,Harold F. Kress
1972,The Dawns Here Are Quiet ,Union of Soviet Socialist Republics
1972,The Discreet Charm of the Bourgeoisie ,France
1972,I Love You Rosa ,Israel
1972,My Dearest Señorita ,Spain
1972,The New Land ,Sweden
1972,The Godfather ,Nino Rota
1972,images ,John Williams
1972,Limelight ,"Charles Chaplin, Raymond Rasch, Larry Russell"
1972,Napoleon and Samantha ,Buddy Baker
1972,The Poseidon Adventure ,John Williams
1972,Sleuth ,John Addison
1972,Cabaret ,Adaptation Score by Ralph Burns
1972,Lady Sings the Blues ,Adaptation Score by Gil Askey
1972,Man of La Mancha ,Adaptation Score by Laurence Rosenthal
1972,"""Ben"" from Ben",Music by Walter Scharf; Lyrics by Don Black
1972,"""Come Follow, Follow Me"" from The Little Ark",Music by Fred Karlin; Lyrics by Marsha Karlin
1972,"""Marmalade, Molasses & Honey"" from The Life and Times of Judge Roy Bean",Music by Maurice Jarre; Lyrics by Marilyn Bergman and Alan Bergman
1972,"""The Morning After"" from The Poseidon Adventure",Music and Lyrics by Al Kasha and Joel Hirschhorn
1972,"""Strange Are The Ways Of Love"" from The Stepmother",Music by Sammy Fain; Lyrics by Paul Francis Webster
1972,Cabaret ,"Cy Feuer, Producer"
1972,Deliverance ,"John Boorman, Producer"
1972,The Emigrants ,"Bengt Forslund, Producer"
1972,The Godfather ,"Albert S. Ruddy, Producer"
1972,Sounder ,"Robert B. Radnitz, Producer"
1972,A Christmas Carol ,"Richard Williams, Producer"
1972,Kama Sutra Rides Again ,"Bob Godfrey, Producer"
1972,Tup Tup ,"Nedeljko Dragic, Producer"
1972,Frog Story ,"Ron Satlof and Ray Gideon, Producers"
1972,Norman Rockwell's World...An American Dream ,"Richard Barclay, Producer"
1972,Solo ,"David Adams, Producer"
1972,Butterflies Are Free ,"Arthur Piantadosi, Charles Knight"
1972,Cabaret ,"Robert Knudson, David Hildyard"
1972,The Candidate ,"Richard Portman, Gene Cantamessa"
1972,The Godfather ,"Bud Grenzbach, Richard Portman, Christopher Newman"
1972,The Poseidon Adventure ,"Theodore Soderberg, Herman Lewis"
1972,Cabaret ,Jay Allen
1972,The Emigrants ,"Jan Troell, Bengt Forslund"
1972,The Godfather ,"Mario Puzo, Francis Ford Coppola"
1972,Pete 'n' Tillie ,Julius J. Epstein
1972,Sounder ,"Lonne Elder, III"
1972,The Candidate ,Jeremy Larner
1972,The Discreet Charm of the Bourgeoisie ,Story and Screenplay by Luis Buñuel; in collaboration with Jean-Claude Carrière
1972,Lady Sings the Blues ,"Terence McCloy, Chris Clark, Suzanne de Passe"
1972,Murmur of the Heart ,Louis Malle
1972,Young Winston ,Carl Foreman
1972,The Poseidon Adventure ,"L. B. Abbott, A. D. Flowers"
1972,Rosalind Russell,
1972,Charles S. Boren,
1972,Edward G. Robinson,
1973,Marlon Brando,Last Tango in Paris
1973,Jack Lemmon,Save the Tiger
1973,Jack Nicholson,The Last Detail
1973,Al Pacino,Serpico
1973,Robert Redford,The Sting
1973,Vincent Gardenia,Bang the Drum Slowly
1973,Jack Gilford,Save the Tiger
1973,John Houseman,The Paper Chase
1973,Jason Miller,The Exorcist
1973,Randy Quaid,The Last Detail
1973,Ellen Burstyn,The Exorcist
1973,Glenda Jackson,A Touch of Class
1973,Marsha Mason,Cinderella Liberty
1973,Barbra Streisand,The Way We Were
1973,Joanne Woodward,"Summer Wishes, Winter Dreams"
1973,Linda Blair,The Exorcist
1973,Candy Clark,American Graffiti
1973,Madeline Kahn,Paper Moon
1973,Tatum O'Neal,Paper Moon
1973,Sylvia Sidney,"Summer Wishes, Winter Dreams"
1973,Brother Sun Sister Moon ,"Art Direction: Lorenzo Mongiardino, Gianni Quaranta; Set Decoration: Carmelo Patrono"
1973,The Exorcist ,Art Direction: Bill Malley; Set Decoration: Jerry Wunderlich
1973,The Sting ,Art Direction: Henry Bumstead; Set Decoration: James Payne
1973,Tom Sawyer ,Art Direction: Philip Jefferies; Set Decoration: Robert de Vestel
1973,The Way We Were ,Art Direction: Stephen Grimes; Set Decoration: William Kiernan
1973,Cries and Whispers ,Sven Nykvist
1973,The Exorcist ,Owen Roizman
1973,Jonathan Livingston Seagull ,Jack Couffer
1973,The Sting ,Robert Surtees
1973,The Way We Were ,"Harry Stradling, Jr."
1973,Cries and Whispers ,Marik Vos
1973,Ludwig ,Piero Tosi
1973,The Sting ,Edith Head
1973,Tom Sawyer ,Donfeld
1973,The Way We Were ,"Dorothy Jeakins, Moss Mabry"
1973,American Graffiti ,George Lucas
1973,Cries and Whispers ,Ingmar Bergman
1973,The Exorcist ,William Friedkin
1973,Last Tango in Paris ,Bernardo Bertolucci
1973,The Sting ,George Roy Hill
1973,Always a New Beginning ,"John D. Goodell, Producer"
1973,Battle of Berlin ,"Bengt von zur Muehlen, Producer"
1973,The Great American Cowboy ,"Kieth Merrill, Producer"
1973,Journey to the Outer Limits ,"Alex Grasshoff, Producer"
1973,Walls of Fire ,"Gertrude Ross Marks and Edmund F. Penney, Producers"
1973,Background ,"Carmen D'Avino, Producer"
1973,Children at Work (Paisti Ag Obair) ,"Louis Marcus, Producer"
1973,Christo's Valley Curtain ,"Albert Maysles and David Maysles, Producers"
1973,Four Stones for Kanemitsu ,"Terry Sanders and June Wayne, Producers"
1973,Princeton: A Search for Answers ,"Julian Krainin and DeWitt L. Sage, Jr., Producers"
1973,American Graffiti ,"Verna Fields, Marcia Lucas"
1973,The Day of the Jackal ,Ralph Kemplen
1973,The Exorcist ,"Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay"
1973,Jonathan Livingston Seagull ,"Frank P. Keller, James Galloway"
1973,The Sting ,William Reynolds
1973,Day for Night ,France
1973,The House on Chelouche Street ,Israel
1973,L'Invitation ,Switzerland
1973,The Pedestrian ,West Germany
1973,Turkish Delight ,The Netherlands
1973,Cinderella Liberty ,John Williams
1973,The Day of the Dolphin ,Georges Delerue
1973,Papillon ,Jerry Goldsmith
1973,A Touch of Class ,John Cameron
1973,The Way We Were ,Marvin Hamlisch
1973,Jesus Christ Superstar ,"Adaptation Score by Andre Previn, Herbert Spencer and Andrew Lloyd Webber"
1973,The Sting ,Adaptation Score by Marvin Hamlisch
1973,Tom Sawyer ,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by John Williams
1973,"""All That Love Went To Waste"" from A Touch of Class",Music by George Barrie; Lyrics by Sammy Cahn
1973,"""Live And Let Die"" from Live and Let Die",Music and Lyrics by Paul McCartney and Linda McCartney
1973,"""Love"" from Robin Hood",Music by George Bruns; Lyrics by Floyd Huddleston
1973,"""Nice To Be Around"" from Cinderella Liberty",Music by John Williams; Lyrics by Paul Williams
1973,"""The Way We Were"" from The Way We Were",Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman
1973,American Graffiti ,"Francis Ford Coppola, Producer; Gary Kurtz, Co-Producer"
1973,Cries and Whispers ,"Ingmar Bergman, Producer"
1973,The Exorcist ,"William Peter Blatty, Producer"
1973,The Sting ,"Tony Bill, Michael Phillips and Julia Phillips, Producers"
1973,A Touch of Class ,"Melvin Frank, Producer"
1973,Frank Film ,"Frank Mouris, Producer"
1973,The Legend of John Henry ,"Nick Bosustow and David Adams, Producers"
1973,Pulcinella ,"Emanuele Luzzati and Giulio Gianini, Producers"
1973,The Bolero ,"Allan Miller and William Fertik, Producers"
1973,Clockmaker ,"Richard Gayer, Producer"
1973,Life Times Nine ,"Pen Densham and John Watson, Producers"
1973,The Day of the Dolphin ,"Richard Portman, Lawrence O. Jost"
1973,The Exorcist ,"Robert Knudson, Chris Newman"
1973,The Paper Chase ,"Donald O. Mitchell, Lawrence O. Jost"
1973,Paper Moon ,"Richard Portman, Les Fresholtz"
1973,The Sting ,"Ronald K. Pierce, Robert Bertrand"
1973,The Exorcist ,William Peter Blatty
1973,The Last Detail ,Robert Towne
1973,The Paper Chase ,James Bridges
1973,Paper Moon ,Alvin Sargent
1973,Serpico ,"Waldo Salt, Norman Wexler"
1973,American Graffiti ,"George Lucas, Gloria Katz, Willard Huyck"
1973,Cries and Whispers ,Ingmar Bergman
1973,Save the Tiger ,Steve Shagan
1973,The Sting ,David S. Ward
1973,A Touch of Class ,"Melvin Frank, Jack Rose"
1973,Lew Wasserman,
1973,Henri Langlois,
1973,Groucho Marx,
1973,Lawrence Weingarten,
1974,Art Carney,Harry and Tonto
1974,Albert Finney,Murder on the Orient Express
1974,Dustin Hoffman,Lenny
1974,Jack Nicholson,Chinatown
1974,Al Pacino,The Godfather Part II
1974,Fred Astaire,The Towering Inferno
1974,Jeff Bridges,Thunderbolt and Lightfoot
1974,Robert De Niro,The Godfather Part II
1974,Michael V. Gazzo,The Godfather Part II
1974,Lee Strasberg,The Godfather Part II
1974,Ellen Burstyn,Alice Doesn't Live Here Anymore
1974,Diahann Carroll,Claudine
1974,Faye Dunaway,Chinatown
1974,Valerie Perrine,Lenny
1974,Gena Rowlands,A Woman under the Influence
1974,Ingrid Bergman,Murder on the Orient Express
1974,Valentina Cortese,Day for Night
1974,Madeline Kahn,Blazing Saddles
1974,Diane Ladd,Alice Doesn't Live Here Anymore
1974,Talia Shire,The Godfather Part II
1974,Chinatown ,"Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: Ruby Levitt"
1974,Earthquake ,"Art Direction: Alexander Golitzen, E. Preston Ames; Set Decoration: Frank McKelvy"
1974,The Godfather Part II ,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson"
1974,The Island at the Top of the World ,"Art Direction: Peter Ellenshaw, John B. Mansbridge, Walter Tyler, Al Roelofs; Set Decoration: Hal Gausman"
1974,The Towering Inferno ,"Art Direction: William Creber, Ward Preston; Set Decoration: Raphael Bretton"
1974,Chinatown ,John A. Alonzo
1974,Earthquake ,Philip Lathrop
1974,Lenny ,Bruce Surtees
